Container ID,Name,CPU %,Memory Usage,Memory %,Net I/O,Block I/O,PIDs
ed8946484f6a,oai-nrf,0.24,21.54MiB / 31.09GiB,0.07,569kB / 297kB,0B / 0B,7
88df3cf2f98e,mysql,0.27,405.9MiB / 31.09GiB,1.27,7.55MB / 19.2MB,188kB / 274MB,40
94885c8c6ca3,oai-ext-dn,0.0,14.54MiB / 31.09GiB,0.05,14.9kB / 0B,0B / 0B,3
e218b6f33de8,nms-api-app,1.43,46.68MiB / 31.09GiB,0.15,0B / 0B,37.3MB / 0B,3
919d6ba5b496,nms-front-app,0.0,29.05MiB / 31.09GiB,0.09,42.3kB / 11.7kB,12.5MB / 4.1kB,25
b0ae58578f79,nms-db-sql,141.46,753.8MiB / 31.09GiB,2.37,112MB / 113MB,280MB / 1.08GB,54
1ec32aa56724,r_agent,1.2,140MiB / 31.09GiB,0.44,0B / 0B,57.8MB / 0B,49
11d703fd14a6,oai-amf,0.0,23.77MiB / 31.09GiB,0.07,547kB / 750kB,1.15MB / 0B,11
a6ce5eabed7a,oai-udr,0.27,21.65MiB / 31.09GiB,0.07,68.5kB / 32.2kB,184kB / 0B,7
22e323d21ae9,oai-ausf,0.25,20.76MiB / 31.09GiB,0.07,22.4kB / 8.1kB,164kB / 0B,7
e26a6b09c76b,oai-udm,0.17,21.3MiB / 31.09GiB,0.07,26.6kB / 13.4kB,328kB / 0B,7
5a15019934ad,oai-smf,0.0,23.68MiB / 31.09GiB,0.07,201kB / 340kB,737kB / 0B,13
8d36ba91e1cc,oai-spgwu-tiny,0.0,22.24MiB / 31.09GiB,0.07,116MB / 119MB,0B / 0B,15
1d733de5658f,cn-agent,0.01,42.44MiB / 31.09GiB,0.13,21.5MB / 10.4MB,0B / 0B,1
ed8946484f6a,oai-nrf,0.21,21.43MiB / 31.09GiB,0.07,570kB / 298kB,0B / 0B,7
88df3cf2f98e,mysql,0.21,405.9MiB / 31.09GiB,1.27,7.56MB / 19.3MB,188kB / 274MB,40
94885c8c6ca3,oai-ext-dn,0.0,14.54MiB / 31.09GiB,0.05,14.9kB / 0B,0B / 0B,3
e218b6f33de8,nms-api-app,1.2,46.32MiB / 31.09GiB,0.15,0B / 0B,37.3MB / 0B,1
919d6ba5b496,nms-front-app,0.0,29.05MiB / 31.09GiB,0.09,42.3kB / 11.7kB,12.5MB / 4.1kB,25
b0ae58578f79,nms-db-sql,147.04,753.8MiB / 31.09GiB,2.37,112MB / 113MB,280MB / 1.08GB,54
1ec32aa56724,r_agent,1.04,140MiB / 31.09GiB,0.44,0B / 0B,57.8MB / 0B,49
11d703fd14a6,oai-amf,0.0,23.78MiB / 31.09GiB,0.07,548kB / 752kB,1.15MB / 0B,11
a6ce5eabed7a,oai-udr,0.23,21.62MiB / 31.09GiB,0.07,68.5kB / 32.2kB,184kB / 0B,7
22e323d21ae9,oai-ausf,0.23,20.79MiB / 31.09GiB,0.07,22.4kB / 8.1kB,164kB / 0B,7
e26a6b09c76b,oai-udm,0.28,21.34MiB / 31.09GiB,0.07,26.6kB / 13.4kB,328kB / 0B,7
5a15019934ad,oai-smf,0.0,23.48MiB / 31.09GiB,0.07,201kB / 341kB,737kB / 0B,13
8d36ba91e1cc,oai-spgwu-tiny,0.0,22.25MiB / 31.09GiB,0.07,116MB / 120MB,0B / 0B,15
1d733de5658f,cn-agent,0.28,42.45MiB / 31.09GiB,0.13,21.6MB / 10.4MB,0B / 0B,1
ed8946484f6a,oai-nrf,0.27,21.43MiB / 31.09GiB,0.07,572kB / 299kB,0B / 0B,7
88df3cf2f98e,mysql,0.38,405.9MiB / 31.09GiB,1.27,7.57MB / 19.3MB,188kB / 274MB,40
94885c8c6ca3,oai-ext-dn,0.0,14.57MiB / 31.09GiB,0.05,14.9kB / 0B,0B / 0B,3
e218b6f33de8,nms-api-app,1.98,46.83MiB / 31.09GiB,0.15,0B / 0B,37.3MB / 0B,3
919d6ba5b496,nms-front-app,0.0,29.05MiB / 31.09GiB,0.09,42.3kB / 11.7kB,12.5MB / 4.1kB,25
b0ae58578f79,nms-db-sql,156.63,753.7MiB / 31.09GiB,2.37,113MB / 114MB,280MB / 1.08GB,54
1ec32aa56724,r_agent,0.85,140MiB / 31.09GiB,0.44,0B / 0B,57.8MB / 0B,49
11d703fd14a6,oai-amf,0.0,23.8MiB / 31.09GiB,0.07,549kB / 753kB,1.15MB / 0B,11
a6ce5eabed7a,oai-udr,0.27,21.62MiB / 31.09GiB,0.07,68.5kB / 32.2kB,184kB / 0B,7
22e323d21ae9,oai-ausf,0.23,20.86MiB / 31.09GiB,0.07,22.4kB / 8.1kB,164kB / 0B,7
e26a6b09c76b,oai-udm,0.21,21.36MiB / 31.09GiB,0.07,26.6kB / 13.4kB,328kB / 0B,7
5a15019934ad,oai-smf,0.0,23.49MiB / 31.09GiB,0.07,202kB / 342kB,737kB / 0B,13
8d36ba91e1cc,oai-spgwu-tiny,0.0,22.29MiB / 31.09GiB,0.07,117MB / 120MB,0B / 0B,15
1d733de5658f,cn-agent,0.01,42.45MiB / 31.09GiB,0.13,21.6MB / 10.4MB,0B / 0B,1
ed8946484f6a,oai-nrf,0.31,21.49MiB / 31.09GiB,0.07,573kB / 300kB,0B / 0B,7
88df3cf2f98e,mysql,0.19,405.9MiB / 31.09GiB,1.27,7.59MB / 19.3MB,188kB / 274MB,40
94885c8c6ca3,oai-ext-dn,0.0,14.54MiB / 31.09GiB,0.05,14.9kB / 0B,0B / 0B,3
e218b6f33de8,nms-api-app,1.22,46.36MiB / 31.09GiB,0.15,0B / 0B,37.3MB / 0B,1
919d6ba5b496,nms-front-app,0.0,29.05MiB / 31.09GiB,0.09,42.3kB / 11.7kB,12.5MB / 4.1kB,25
b0ae58578f79,nms-db-sql,148.03,753.7MiB / 31.09GiB,2.37,113MB / 114MB,280MB / 1.08GB,54
1ec32aa56724,r_agent,0.86,140MiB / 31.09GiB,0.44,0B / 0B,57.8MB / 0B,49
11d703fd14a6,oai-amf,0.0,23.86MiB / 31.09GiB,0.07,550kB / 755kB,1.15MB / 0B,11
a6ce5eabed7a,oai-udr,0.2,21.64MiB / 31.09GiB,0.07,68.5kB / 32.2kB,184kB / 0B,7
22e323d21ae9,oai-ausf,0.18,20.84MiB / 31.09GiB,0.07,22.4kB / 8.1kB,164kB / 0B,7
e26a6b09c76b,oai-udm,0.16,21.46MiB / 31.09GiB,0.07,26.6kB / 13.4kB,328kB / 0B,7
5a15019934ad,oai-smf,0.03,23.52MiB / 31.09GiB,0.07,202kB / 342kB,737kB / 0B,13
8d36ba91e1cc,oai-spgwu-tiny,0.97,22.35MiB / 31.09GiB,0.07,117MB / 120MB,0B / 0B,15
1d733de5658f,cn-agent,0.38,42.33MiB / 31.09GiB,0.13,21.6MB / 10.4MB,0B / 0B,1
ed8946484f6a,oai-nrf,0.16,21.61MiB / 31.09GiB,0.07,574kB / 300kB,0B / 0B,7
88df3cf2f98e,mysql,0.39,405.9MiB / 31.09GiB,1.27,7.6MB / 19.4MB,188kB / 274MB,40
94885c8c6ca3,oai-ext-dn,0.0,14.55MiB / 31.09GiB,0.05,14.9kB / 0B,0B / 0B,3
e218b6f33de8,nms-api-app,1.65,46.74MiB / 31.09GiB,0.15,0B / 0B,37.3MB / 0B,3
919d6ba5b496,nms-front-app,0.0,29.05MiB / 31.09GiB,0.09,42.3kB / 11.7kB,12.5MB / 4.1kB,25
b0ae58578f79,nms-db-sql,142.2,753.7MiB / 31.09GiB,2.37,113MB / 114MB,280MB / 1.08GB,54
1ec32aa56724,r_agent,0.62,140MiB / 31.09GiB,0.44,0B / 0B,57.8MB / 0B,49
11d703fd14a6,oai-amf,0.0,23.86MiB / 31.09GiB,0.07,550kB / 756kB,1.15MB / 0B,11
a6ce5eabed7a,oai-udr,0.16,21.64MiB / 31.09GiB,0.07,68.5kB / 32.2kB,184kB / 0B,7
22e323d21ae9,oai-ausf,0.16,20.84MiB / 31.09GiB,0.07,22.4kB / 8.1kB,164kB / 0B,7
e26a6b09c76b,oai-udm,0.19,21.46MiB / 31.09GiB,0.07,26.6kB / 13.4kB,328kB / 0B,7
5a15019934ad,oai-smf,0.0,23.52MiB / 31.09GiB,0.07,202kB / 342kB,737kB / 0B,13
8d36ba91e1cc,oai-spgwu-tiny,0.0,22.35MiB / 31.09GiB,0.07,117MB / 120MB,0B / 0B,15
1d733de5658f,cn-agent,0.01,42.34MiB / 31.09GiB,0.13,21.7MB / 10.4MB,0B / 0B,1
ed8946484f6a,oai-nrf,0.2,21.61MiB / 31.09GiB,0.07,574kB / 300kB,0B / 0B,7
88df3cf2f98e,mysql,0.13,405.9MiB / 31.09GiB,1.27,7.61MB / 19.4MB,188kB / 274MB,40
94885c8c6ca3,oai-ext-dn,0.0,14.55MiB / 31.09GiB,0.05,14.9kB / 0B,0B / 0B,3
e218b6f33de8,nms-api-app,1.12,46.81MiB / 31.09GiB,0.15,0B / 0B,37.3MB / 0B,1
919d6ba5b496,nms-front-app,0.0,29.05MiB / 31.09GiB,0.09,42.3kB / 11.7kB,12.5MB / 4.1kB,25
b0ae58578f79,nms-db-sql,137.86,753.7MiB / 31.09GiB,2.37,113MB / 114MB,280MB / 1.09GB,54
1ec32aa56724,r_agent,0.48,139.9MiB / 31.09GiB,0.44,0B / 0B,57.8MB / 0B,49
11d703fd14a6,oai-amf,0.0,23.96MiB / 31.09GiB,0.08,552kB / 758kB,1.15MB / 0B,11
a6ce5eabed7a,oai-udr,0.22,21.73MiB / 31.09GiB,0.07,68.5kB / 32.2kB,184kB / 0B,7
22e323d21ae9,oai-ausf,0.18,20.82MiB / 31.09GiB,0.07,22.4kB / 8.1kB,164kB / 0B,7
e26a6b09c76b,oai-udm,0.2,21.54MiB / 31.09GiB,0.07,26.6kB / 13.4kB,328kB / 0B,7
5a15019934ad,oai-smf,0.0,23.34MiB / 31.09GiB,0.07,202kB / 343kB,737kB / 0B,13
8d36ba91e1cc,oai-spgwu-tiny,0.01,22.39MiB / 31.09GiB,0.07,117MB / 120MB,0B / 0B,15
1d733de5658f,cn-agent,0.3,42.46MiB / 31.09GiB,0.13,21.7MB / 10.5MB,0B / 0B,1
ed8946484f6a,oai-nrf,0.2,21.62MiB / 31.09GiB,0.07,576kB / 301kB,0B / 0B,7
88df3cf2f98e,mysql,0.29,405.9MiB / 31.09GiB,1.27,7.63MB / 19.4MB,188kB / 274MB,40
94885c8c6ca3,oai-ext-dn,0.0,14.55MiB / 31.09GiB,0.05,14.9kB / 0B,0B / 0B,3
e218b6f33de8,nms-api-app,1.77,46.39MiB / 31.09GiB,0.15,0B / 0B,37.3MB / 0B,2
919d6ba5b496,nms-front-app,0.0,29.05MiB / 31.09GiB,0.09,42.3kB / 11.7kB,12.5MB / 4.1kB,25
b0ae58578f79,nms-db-sql,153.41,753.7MiB / 31.09GiB,2.37,113MB / 114MB,280MB / 1.09GB,54
1ec32aa56724,r_agent,1.3,139.9MiB / 31.09GiB,0.44,0B / 0B,57.8MB / 0B,49
11d703fd14a6,oai-amf,0.0,23.91MiB / 31.09GiB,0.08,553kB / 759kB,1.15MB / 0B,11
a6ce5eabed7a,oai-udr,0.25,21.74MiB / 31.09GiB,0.07,68.5kB / 32.2kB,184kB / 0B,7
22e323d21ae9,oai-ausf,0.23,20.84MiB / 31.09GiB,0.07,22.4kB / 8.1kB,164kB / 0B,7
e26a6b09c76b,oai-udm,0.23,21.62MiB / 31.09GiB,0.07,26.6kB / 13.4kB,328kB / 0B,7
5a15019934ad,oai-smf,0.0,23.37MiB / 31.09GiB,0.07,203kB / 344kB,737kB / 0B,13
8d36ba91e1cc,oai-spgwu-tiny,0.0,22.47MiB / 31.09GiB,0.07,117MB / 120MB,0B / 0B,15
1d733de5658f,cn-agent,0.01,42.34MiB / 31.09GiB,0.13,21.8MB / 10.5MB,0B / 0B,1
ed8946484f6a,oai-nrf,0.31,21.75MiB / 31.09GiB,0.07,577kB / 302kB,0B / 0B,7
88df3cf2f98e,mysql,0.2,405.9MiB / 31.09GiB,1.27,7.64MB / 19.5MB,188kB / 274MB,40
94885c8c6ca3,oai-ext-dn,0.0,14.55MiB / 31.09GiB,0.05,14.9kB / 0B,0B / 0B,3
e218b6f33de8,nms-api-app,1.17,46.66MiB / 31.09GiB,0.15,0B / 0B,37.3MB / 0B,1
919d6ba5b496,nms-front-app,0.0,29.05MiB / 31.09GiB,0.09,42.4kB / 11.7kB,12.5MB / 4.1kB,25
b0ae58578f79,nms-db-sql,159.84,753.8MiB / 31.09GiB,2.37,114MB / 115MB,280MB / 1.09GB,54
1ec32aa56724,r_agent,0.87,140MiB / 31.09GiB,0.44,0B / 0B,57.8MB / 0B,49
11d703fd14a6,oai-amf,0.0,24MiB / 31.09GiB,0.08,554kB / 761kB,1.15MB / 0B,11
a6ce5eabed7a,oai-udr,0.22,21.75MiB / 31.09GiB,0.07,68.5kB / 32.2kB,184kB / 0B,7
22e323d21ae9,oai-ausf,0.2,20.84MiB / 31.09GiB,0.07,22.4kB / 8.1kB,164kB / 0B,7
e26a6b09c76b,oai-udm,0.2,21.65MiB / 31.09GiB,0.07,26.6kB / 13.4kB,328kB / 0B,7
5a15019934ad,oai-smf,0.03,23.37MiB / 31.09GiB,0.07,203kB / 345kB,737kB / 0B,13
8d36ba91e1cc,oai-spgwu-tiny,0.0,22.58MiB / 31.09GiB,0.07,117MB / 120MB,0B / 0B,15
1d733de5658f,cn-agent,0.39,42.35MiB / 31.09GiB,0.13,21.8MB / 10.5MB,0B / 0B,1
ed8946484f6a,oai-nrf,0.21,21.75MiB / 31.09GiB,0.07,578kB / 302kB,0B / 0B,7
88df3cf2f98e,mysql,0.41,405.9MiB / 31.09GiB,1.27,7.66MB / 19.5MB,188kB / 274MB,40
94885c8c6ca3,oai-ext-dn,0.0,14.55MiB / 31.09GiB,0.05,14.9kB / 0B,0B / 0B,3
e218b6f33de8,nms-api-app,1.76,46.57MiB / 31.09GiB,0.15,0B / 0B,37.3MB / 0B,3
919d6ba5b496,nms-front-app,0.0,29.05MiB / 31.09GiB,0.09,42.4kB / 11.7kB,12.5MB / 4.1kB,25
b0ae58578f79,nms-db-sql,169.62,753.8MiB / 31.09GiB,2.37,114MB / 115MB,280MB / 1.09GB,54
1ec32aa56724,r_agent,0.87,140MiB / 31.09GiB,0.44,0B / 0B,57.8MB / 0B,49
11d703fd14a6,oai-amf,0.0,23.96MiB / 31.09GiB,0.08,554kB / 762kB,1.15MB / 0B,11
a6ce5eabed7a,oai-udr,0.21,21.75MiB / 31.09GiB,0.07,68.5kB / 32.2kB,184kB / 0B,7
22e323d21ae9,oai-ausf,0.2,20.84MiB / 31.09GiB,0.07,22.4kB / 8.1kB,164kB / 0B,7
e26a6b09c76b,oai-udm,0.16,21.65MiB / 31.09GiB,0.07,26.6kB / 13.4kB,328kB / 0B,7
5a15019934ad,oai-smf,0.0,23.37MiB / 31.09GiB,0.07,203kB / 345kB,737kB / 0B,13
8d36ba91e1cc,oai-spgwu-tiny,0.0,22.58MiB / 31.09GiB,0.07,117MB / 120MB,0B / 0B,15
1d733de5658f,cn-agent,0.01,42.36MiB / 31.09GiB,0.13,21.8MB / 10.5MB,0B / 0B,1
ed8946484f6a,oai-nrf,0.2,21.75MiB / 31.09GiB,0.07,579kB / 303kB,0B / 0B,7
88df3cf2f98e,mysql,0.12,405.9MiB / 31.09GiB,1.27,7.67MB / 19.5MB,188kB / 274MB,40
94885c8c6ca3,oai-ext-dn,0.0,14.55MiB / 31.09GiB,0.05,14.9kB / 0B,0B / 0B,3
e218b6f33de8,nms-api-app,1.22,46.54MiB / 31.09GiB,0.15,0B / 0B,37.3MB / 0B,4
919d6ba5b496,nms-front-app,0.0,29.05MiB / 31.09GiB,0.09,42.4kB / 11.7kB,12.5MB / 4.1kB,25
b0ae58578f79,nms-db-sql,160.32,753.8MiB / 31.09GiB,2.37,114MB / 115MB,280MB / 1.09GB,54
1ec32aa56724,r_agent,0.72,140MiB / 31.09GiB,0.44,0B / 0B,57.8MB / 0B,49
11d703fd14a6,oai-amf,0.0,23.95MiB / 31.09GiB,0.08,556kB / 764kB,1.15MB / 0B,11
a6ce5eabed7a,oai-udr,0.24,21.81MiB / 31.09GiB,0.07,68.5kB / 32.2kB,184kB / 0B,7
22e323d21ae9,oai-ausf,0.26,20.86MiB / 31.09GiB,0.07,22.4kB / 8.1kB,164kB / 0B,7
e26a6b09c76b,oai-udm,0.26,21.48MiB / 31.09GiB,0.07,26.6kB / 13.4kB,328kB / 0B,7
5a15019934ad,oai-smf,0.0,23.43MiB / 31.09GiB,0.07,204kB / 346kB,737kB / 0B,13
8d36ba91e1cc,oai-spgwu-tiny,0.01,22.51MiB / 31.09GiB,0.07,117MB / 120MB,0B / 0B,15
1d733de5658f,cn-agent,0.01,42.36MiB / 31.09GiB,0.13,21.9MB / 10.5MB,0B / 0B,1
ed8946484f6a,oai-nrf,0.24,21.75MiB / 31.09GiB,0.07,580kB / 303kB,0B / 0B,7
88df3cf2f98e,mysql,0.19,405.9MiB / 31.09GiB,1.27,7.69MB / 19.6MB,188kB / 274MB,40
94885c8c6ca3,oai-ext-dn,0.0,14.55MiB / 31.09GiB,0.05,14.9kB / 0B,0B / 0B,3
e218b6f33de8,nms-api-app,1.41,46.48MiB / 31.09GiB,0.15,0B / 0B,37.3MB / 0B,2
919d6ba5b496,nms-front-app,0.0,29.05MiB / 31.09GiB,0.09,42.4kB / 11.7kB,12.5MB / 4.1kB,25
b0ae58578f79,nms-db-sql,140.26,753.7MiB / 31.09GiB,2.37,114MB / 115MB,280MB / 1.1GB,54
1ec32aa56724,r_agent,2.05,140.3MiB / 31.09GiB,0.44,0B / 0B,57.8MB / 0B,49
11d703fd14a6,oai-amf,0.0,24.02MiB / 31.09GiB,0.08,556kB / 765kB,1.15MB / 0B,11
a6ce5eabed7a,oai-udr,0.28,21.81MiB / 31.09GiB,0.07,68.5kB / 32.2kB,184kB / 0B,7
22e323d21ae9,oai-ausf,0.21,20.88MiB / 31.09GiB,0.07,22.4kB / 8.1kB,164kB / 0B,7
e26a6b09c76b,oai-udm,0.29,21.5MiB / 31.09GiB,0.07,26.6kB / 13.4kB,328kB / 0B,7
5a15019934ad,oai-smf,0.0,23.45MiB / 31.09GiB,0.07,204kB / 347kB,737kB / 0B,13
8d36ba91e1cc,oai-spgwu-tiny,1.2,22.59MiB / 31.09GiB,0.07,121MB / 124MB,0B / 0B,15
1d733de5658f,cn-agent,0.01,42.36MiB / 31.09GiB,0.13,21.9MB / 10.6MB,0B / 0B,1
ed8946484f6a,oai-nrf,0.28,21.75MiB / 31.09GiB,0.07,581kB / 304kB,0B / 0B,7
88df3cf2f98e,mysql,0.26,405.9MiB / 31.09GiB,1.27,7.7MB / 19.6MB,188kB / 274MB,40
94885c8c6ca3,oai-ext-dn,0.0,14.55MiB / 31.09GiB,0.05,14.9kB / 0B,0B / 0B,3
e218b6f33de8,nms-api-app,1.19,46.68MiB / 31.09GiB,0.15,0B / 0B,37.3MB / 0B,4
919d6ba5b496,nms-front-app,0.0,29.05MiB / 31.09GiB,0.09,42.4kB / 11.7kB,12.5MB / 4.1kB,25
b0ae58578f79,nms-db-sql,143.85,753.7MiB / 31.09GiB,2.37,114MB / 115MB,280MB / 1.1GB,54
1ec32aa56724,r_agent,0.92,139.9MiB / 31.09GiB,0.44,0B / 0B,57.8MB / 0B,49
11d703fd14a6,oai-amf,0.01,24.04MiB / 31.09GiB,0.08,558kB / 767kB,1.15MB / 0B,11
a6ce5eabed7a,oai-udr,0.33,21.73MiB / 31.09GiB,0.07,68.5kB / 32.2kB,184kB / 0B,7
22e323d21ae9,oai-ausf,0.91,20.94MiB / 31.09GiB,0.07,22.4kB / 8.1kB,164kB / 0B,7
e26a6b09c76b,oai-udm,0.82,21.32MiB / 31.09GiB,0.07,26.6kB / 13.4kB,328kB / 0B,7
5a15019934ad,oai-smf,0.04,23.52MiB / 31.09GiB,0.07,205kB / 347kB,737kB / 0B,13
8d36ba91e1cc,oai-spgwu-tiny,0.93,22.23MiB / 31.09GiB,0.07,126MB / 129MB,0B / 0B,15
1d733de5658f,cn-agent,0.88,42.5MiB / 31.09GiB,0.13,22MB / 10.6MB,0B / 0B,1
ed8946484f6a,oai-nrf,0.28,21.68MiB / 31.09GiB,0.07,583kB / 305kB,0B / 0B,7
88df3cf2f98e,mysql,2.08,405.9MiB / 31.09GiB,1.27,7.72MB / 19.7MB,188kB / 274MB,40
94885c8c6ca3,oai-ext-dn,0.0,14.59MiB / 31.09GiB,0.05,14.9kB / 0B,0B / 0B,3
e218b6f33de8,nms-api-app,2.64,46.7MiB / 31.09GiB,0.15,0B / 0B,37.3MB / 0B,3
919d6ba5b496,nms-front-app,0.0,29.05MiB / 31.09GiB,0.09,42.4kB / 11.7kB,12.5MB / 4.1kB,25
b0ae58578f79,nms-db-sql,183.81,753.8MiB / 31.09GiB,2.37,115MB / 116MB,280MB / 1.1GB,54
1ec32aa56724,r_agent,0.97,140MiB / 31.09GiB,0.44,0B / 0B,57.8MB / 0B,49
11d703fd14a6,oai-amf,0.0,24.04MiB / 31.09GiB,0.08,558kB / 768kB,1.15MB / 0B,11
a6ce5eabed7a,oai-udr,0.25,21.73MiB / 31.09GiB,0.07,68.5kB / 32.2kB,184kB / 0B,7
22e323d21ae9,oai-ausf,0.28,20.94MiB / 31.09GiB,0.07,22.4kB / 8.1kB,164kB / 0B,7
e26a6b09c76b,oai-udm,0.26,21.32MiB / 31.09GiB,0.07,26.6kB / 13.4kB,328kB / 0B,7
5a15019934ad,oai-smf,0.0,23.52MiB / 31.09GiB,0.07,205kB / 348kB,737kB / 0B,13
8d36ba91e1cc,oai-spgwu-tiny,0.99,22.23MiB / 31.09GiB,0.07,131MB / 134MB,0B / 0B,15
1d733de5658f,cn-agent,0.01,42.38MiB / 31.09GiB,0.13,22MB / 10.6MB,0B / 0B,1
ed8946484f6a,oai-nrf,0.34,21.68MiB / 31.09GiB,0.07,583kB / 305kB,0B / 0B,7
88df3cf2f98e,mysql,0.23,405.9MiB / 31.09GiB,1.27,7.73MB / 19.7MB,188kB / 274MB,40
94885c8c6ca3,oai-ext-dn,0.0,14.59MiB / 31.09GiB,0.05,14.9kB / 0B,0B / 0B,3
e218b6f33de8,nms-api-app,1.38,46.27MiB / 31.09GiB,0.15,0B / 0B,37.3MB / 0B,1
919d6ba5b496,nms-front-app,0.0,29.05MiB / 31.09GiB,0.09,42.4kB / 11.7kB,12.5MB / 4.1kB,25
b0ae58578f79,nms-db-sql,147.22,753.6MiB / 31.09GiB,2.37,115MB / 116MB,280MB / 1.1GB,54
1ec32aa56724,r_agent,0.55,139.9MiB / 31.09GiB,0.44,0B / 0B,57.8MB / 0B,49
11d703fd14a6,oai-amf,0.0,24.04MiB / 31.09GiB,0.08,560kB / 770kB,1.15MB / 0B,11
a6ce5eabed7a,oai-udr,0.21,21.8MiB / 31.09GiB,0.07,68.5kB / 32.2kB,184kB / 0B,7
22e323d21ae9,oai-ausf,0.22,20.94MiB / 31.09GiB,0.07,22.4kB / 8.1kB,164kB / 0B,7
e26a6b09c76b,oai-udm,0.33,21.36MiB / 31.09GiB,0.07,26.6kB / 13.4kB,328kB / 0B,7
5a15019934ad,oai-smf,0.01,23.48MiB / 31.09GiB,0.07,205kB / 348kB,737kB / 0B,13
8d36ba91e1cc,oai-spgwu-tiny,0.95,22.23MiB / 31.09GiB,0.07,137MB / 139MB,0B / 0B,15
1d733de5658f,cn-agent,0.01,42.38MiB / 31.09GiB,0.13,22.1MB / 10.6MB,0B / 0B,1
ed8946484f6a,oai-nrf,0.38,21.72MiB / 31.09GiB,0.07,584kB / 306kB,0B / 0B,7
88df3cf2f98e,mysql,0.24,405.9MiB / 31.09GiB,1.27,7.75MB / 19.7MB,188kB / 274MB,40
94885c8c6ca3,oai-ext-dn,0.0,14.59MiB / 31.09GiB,0.05,14.9kB / 0B,0B / 0B,3
e218b6f33de8,nms-api-app,1.28,47.01MiB / 31.09GiB,0.15,0B / 0B,37.3MB / 0B,4
919d6ba5b496,nms-front-app,0.0,29.05MiB / 31.09GiB,0.09,42.4kB / 11.7kB,12.5MB / 4.1kB,25
b0ae58578f79,nms-db-sql,167.47,753.7MiB / 31.09GiB,2.37,115MB / 116MB,280MB / 1.1GB,54
1ec32aa56724,r_agent,0.61,140MiB / 31.09GiB,0.44,0B / 0B,57.8MB / 0B,49
11d703fd14a6,oai-amf,0.0,24.08MiB / 31.09GiB,0.08,560kB / 771kB,1.15MB / 0B,11
a6ce5eabed7a,oai-udr,0.31,21.83MiB / 31.09GiB,0.07,68.5kB / 32.2kB,184kB / 0B,7
22e323d21ae9,oai-ausf,0.28,21.02MiB / 31.09GiB,0.07,22.4kB / 8.1kB,164kB / 0B,7
e26a6b09c76b,oai-udm,0.28,21.38MiB / 31.09GiB,0.07,26.6kB / 13.4kB,328kB / 0B,7
5a15019934ad,oai-smf,0.0,23.5MiB / 31.09GiB,0.07,206kB / 349kB,737kB / 0B,13
8d36ba91e1cc,oai-spgwu-tiny,0.0,22.24MiB / 31.09GiB,0.07,139MB / 142MB,0B / 0B,15
1d733de5658f,cn-agent,0.01,42.38MiB / 31.09GiB,0.13,22.1MB / 10.6MB,0B / 0B,1
ed8946484f6a,oai-nrf,0.31,21.8MiB / 31.09GiB,0.07,586kB / 306kB,0B / 0B,7
88df3cf2f98e,mysql,0.21,405.9MiB / 31.09GiB,1.27,7.76MB / 19.8MB,188kB / 274MB,40
94885c8c6ca3,oai-ext-dn,0.0,14.38MiB / 31.09GiB,0.05,14.9kB / 0B,0B / 0B,3
e218b6f33de8,nms-api-app,1.25,46.62MiB / 31.09GiB,0.15,0B / 0B,37.3MB / 0B,1
919d6ba5b496,nms-front-app,0.0,29.05MiB / 31.09GiB,0.09,42.4kB / 11.7kB,12.5MB / 4.1kB,25
b0ae58578f79,nms-db-sql,152.3,753.7MiB / 31.09GiB,2.37,115MB / 116MB,280MB / 1.11GB,54
1ec32aa56724,r_agent,0.67,139.9MiB / 31.09GiB,0.44,0B / 0B,57.8MB / 0B,49
11d703fd14a6,oai-amf,0.0,24.04MiB / 31.09GiB,0.08,562kB / 773kB,1.15MB / 0B,11
a6ce5eabed7a,oai-udr,0.19,21.86MiB / 31.09GiB,0.07,68.5kB / 32.2kB,184kB / 0B,7
22e323d21ae9,oai-ausf,0.22,21.02MiB / 31.09GiB,0.07,22.4kB / 8.1kB,164kB / 0B,7
e26a6b09c76b,oai-udm,0.19,21.48MiB / 31.09GiB,0.07,26.7kB / 13.4kB,328kB / 0B,7
5a15019934ad,oai-smf,0.04,23.52MiB / 31.09GiB,0.07,206kB / 350kB,737kB / 0B,13
8d36ba91e1cc,oai-spgwu-tiny,0.03,22.27MiB / 31.09GiB,0.07,139MB / 142MB,0B / 0B,15
1d733de5658f,cn-agent,0.01,42.39MiB / 31.09GiB,0.13,22.1MB / 10.7MB,0B / 0B,1
ed8946484f6a,oai-nrf,0.21,21.8MiB / 31.09GiB,0.07,587kB / 307kB,0B / 0B,7
88df3cf2f98e,mysql,0.12,405.9MiB / 31.09GiB,1.27,7.77MB / 19.8MB,188kB / 274MB,40
94885c8c6ca3,oai-ext-dn,0.0,14.38MiB / 31.09GiB,0.05,14.9kB / 0B,0B / 0B,3
e218b6f33de8,nms-api-app,1.1,46.31MiB / 31.09GiB,0.15,0B / 0B,37.3MB / 0B,3
919d6ba5b496,nms-front-app,0.0,29.05MiB / 31.09GiB,0.09,42.4kB / 11.7kB,12.5MB / 4.1kB,25
b0ae58578f79,nms-db-sql,146.43,753.6MiB / 31.09GiB,2.37,115MB / 116MB,280MB / 1.11GB,54
1ec32aa56724,r_agent,1.84,139.9MiB / 31.09GiB,0.44,0B / 0B,57.8MB / 0B,49
